State,County,G_16,M_16,US_16,U_16,V_16,H_16,G_17,M_17,US_17,U_17,V_17,H_17,IO_16,IO_17,healthy
Oklahoma,Adair,0.8633879781420765,0.1366120218579235,0.0,0.0,0.0,0.0,0.8425414364640884,0.1574585635359116,0.0,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Canadian,0.9301675977653632,0.06983240223463687,0.0,0.0,0.0,0.0,0.8480662983425414,0.14917127071823205,0.0027624309392265192,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Cleveland,0.8547945205479452,0.14246575342465753,0.0027397260273972603,0.0,0.0,0.0,0.7734806629834254,0.22099447513812154,0.0055248618784530384,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Comanche,0.8743169398907104,0.12568306010928962,0.0,0.0,0.0,0.0,0.8410958904109589,0.15616438356164383,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Dewey,0.8836565096952909,0.11634349030470914,0.0,0.0,0.0,0.0,0.8072625698324022,0.1871508379888268,0.00558659217877095,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Kay,0.6980609418282548,0.29362880886426596,0.008310249307479225,0.0,0.0,0.0,0.6493150684931507,0.3506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0
Oklahoma,McClain,0.925414364640884,0.07458563535911603,0.0,0.0,0.0,0.0,0.8491620111731844,0.1452513966480447,0.00558659217877095,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Muskogee,0.9615384615384616,0.03571428571428571,0.0027472527472527475,0.0,0.0,0.0,0.9554317548746518,0.04456824512534819,0.0,0.0,0.0,0.0,0.0,0.0,0
Oklahoma,Oklahoma,0.7513661202185792,0.2459016393442623,0.00273224043715847,0.0,0.0,0.0,0.6684931506849315,0.3150684931506849,0.01643835616438356,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Ottawa,0.8087431693989071,0.1912568306010929,0.0,0.0,0.0,0.0,0.6986301369863014,0.3013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0
Oklahoma,Pittsburg,0.8387978142076503,0.16120218579234974,0.0,0.0,0.0,0.0,0.7871148459383753,0.21288515406162464,0.0,0.0,0.0,0.0,1.0,1.0,0
Oklahoma,Sequoyah,0.9168975069252078,0.08310249307479224,0.0,0.0,0.0,0.0,0.9106145251396648,0.0893854748603352,0.0,0.0,0.0,0.0,1.0,1.0,1
Oklahoma,Tulsa,0.6530054644808743,0.33879781420765026,0.00546448087431694,0.00273224043715847,0.0,0.0,0.5424657534246575,0.4547945205479452,0.0027397260273972603,0.0,0.0,0.0,1.0,0.0,0
Oregon,Lane,0.8169398907103825,0.18032786885245902,0.00273224043715847,0.0,0.0,0.0,0.6520547945205479,0.26575342465753427,0.043835616438356165,0.030136986301369864,0.005479452054794521,0.0027397260273972603,0.0,0.0,0
Oregon,Multnomah,0.9508196721311475,0.04644808743169399,0.00273224043715847,0.0,0.0,0.0,0.8602739726027397,0.1232876712328767,0.0027397260273972603,0.0136986301369863,0.0,0.0,1.0,1.0,1
Oregon,Washington,0.8797814207650273,0.12021857923497267,0.0,0.0,0.0,0.0,0.7972602739726027,0.16986301369863013,0.0273972602739726,0.005479452054794521,0.0,0.0,1.0,1.0,1
Pennsylvania,Adams,0.7759562841530054,0.2103825136612022,0.01366120218579235,0.0,0.0,0.0,0.8,0.19726027397260273,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Pennsylvania,Allegheny,0.48360655737704916,0.45901639344262296,0.0546448087431694,0.00273224043715847,0.0,0.0,0.4410958904109589,0.473972602739726,0.0821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.0,0
Pennsylvania,Armstrong,0.6082191780821918,0.3780821917808219,0.0136986301369863,0.0,0.0,0.0,0.6592797783933518,0.3407202216066482,0.0,0.0,0.0,0.0,1.0,1.0,0
Pennsylvania,Beaver,0.6338797814207651,0.3551912568306011,0.01092896174863388,0.0,0.0,0.0,0.5780821917808219,0.41643835616438357,0.005479452054794521,0.0,0.0,0.0,1.0,0.0,0
Pennsylvania,Berks,0.6065573770491803,0.3743169398907104,0.01912568306010929,0.0,0.0,0.0,0.673972602739726,0.31232876712328766,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0
Pennsylvania,Blair,0.7786885245901639,0.21584699453551912,0.00546448087431694,0.0,0.0,0.0,0.8038674033149171,0.19613259668508287,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Bradford,0.8798882681564246,0.12011173184357542,0.0,0.0,0.0,0.0,0.8729281767955801,0.1270718232044199,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Cambria,0.7150684931506849,0.28493150684931506,0.0,0.0,0.0,0.0,0.5741758241758241,0.4258241758241758,0.0,0.0,0.0,0.0,1.0,0.0,1
Pennsylvania,Centre,0.7923497267759563,0.20218579234972678,0.00546448087431694,0.0,0.0,0.0,0.6931506849315069,0.30684931506849317,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Chester,0.6246575342465753,0.3506849315068493,0.024657534246575342,0.0,0.0,0.0,0.6071428571428571,0.3791208791208791,0.013736263736263736,0.0,0.0,0.0,1.0,0.0,1
Pennsylvania,Cumberland,0.7561643835616438,0.2410958904109589,0.0027397260273972603,0.0,0.0,0.0,0.7994428969359332,0.1977715877437326,0.002785515320334262,0.0,0.0,0.0,0.0,0.0,1
Pennsylvania,Dauphin,0.6830601092896175,0.3005464480874317,0.01639344262295082,0.0,0.0,0.0,0.7534246575342466,0.24383561643835616,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Delaware,0.546448087431694,0.43989071038251365,0.01366120218579235,0.0,0.0,0.0,0.6684931506849315,0.32602739726027397,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0
Pennsylvania,Erie,0.8060109289617486,0.1885245901639344,0.00546448087431694,0.0,0.0,0.0,0.7945205479452054,0.20273972602739726,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Greene,0.8788732394366198,0.11830985915492957,0.0028169014084507044,0.0,0.0,0.0,0.8764044943820225,0.12359550561797752,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Indiana,0.8661202185792349,0.12295081967213115,0.01092896174863388,0.0,0.0,0.0,0.9060773480662984,0.09116022099447514,0.0027624309392265192,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Lackawanna,0.7978142076502732,0.1912568306010929,0.01092896174863388,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Lancaster,0.5109289617486339,0.4726775956284153,0.01639344262295082,0.0,0.0,0.0,0.5616438356164384,0.4273972602739726,0.010958904109589041,0.0,0.0,0.0,0.0,0.0,0
Pennsylvania,Lawrence,0.914364640883978,0.08287292817679558,0.0027624309392265192,0.0,0.0,0.0,0.9095890410958904,0.09041095890410959,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Lebanon,0.5163934426229508,0.4644808743169399,0.01912568306010929,0.0,0.0,0.0,0.4958904109589041,0.5013698630136987,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Pennsylvania,Lehigh,0.6311475409836066,0.3524590163934426,0.01639344262295082,0.0,0.0,0.0,0.8054794520547945,0.1917808219178082,0.0027397260273972603,0.0,0.0,0.0,0.0,1.0,1
Pennsylvania,Luzerne,0.9180327868852459,0.07923497267759563,0.00273224043715847,0.0,0.0,0.0,0.9698630136986301,0.030136986301369864,0.0,0.0,0.0,0.0,1.0,1.0,0
Pennsylvania,Mercer,0.7213114754098361,0.27049180327868855,0.00819672131147541,0.0,0.0,0.0,0.5452054794520548,0.44931506849315067,0.005479452054794521,0.0,0.0,0.0,1.0,0.0,0
Pennsylvania,Monroe,0.8469945355191257,0.1448087431693989,0.00819672131147541,0.0,0.0,0.0,0.8379120879120879,0.1620879120879121,0.0,0.0,0.0,0.0,1.0,1.0,0
Pennsylvania,Northampton,0.5683060109289617,0.40437158469945356,0.02459016393442623,0.0,0.00273224043715847,0.0,0.4958904109589041,0.4876712328767123,0.00821917808219178,0.00821917808219178,0.0,0.0,1.0,0.0,0
Pennsylvania,Philadelphia,0.5245901639344263,0.45081967213114754,0.02459016393442623,0.0,0.0,0.0,0.5205479452054794,0.4465753424657534,0.0273972602739726,0.005479452054794521,0.0,0.0,0.0,0.0,0
Pennsylvania,Somerset,0.907563025210084,0.0896358543417367,0.0028011204481792717,0.0,0.0,0.0,0.9421487603305785,0.05785123966942149,0.0,0.0,0.0,0.0,1.0,1.0,1
Pennsylvania,Tioga,0.855191256830601,0.13934426229508196,0.00546448087431694,0.0,0.0,0.0,0.6942148760330579,0.30578512396694213,0.0,0.0,0.0,0.0,1.0,0.0,1
Pennsylvania,Warren,0.9617486338797814,0.03825136612021858,0.0,0.0,0.0,0.0,0.9808219178082191,0.01643835616438356,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Pennsylvania,Washington,0.5710382513661202,0.4180327868852459,0.01092896174863388,0.0,0.0,0.0,0.589041095890411,0.40821917808219177,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Pennsylvania,Westmoreland,0.5956284153005464,0.3907103825136612,0.01366120218579235,0.0,0.0,0.0,0.5828729281767956,0.4171270718232044,0.0,0.0,0.0,0.0,0.0,0.0,0
Pennsylvania,York,0.644808743169399,0.34153005464480873,0.01366120218579235,0.0,0.0,0.0,0.7287671232876712,0.27123287671232876,0.0,0.0,0.0,0.0,1.0,1.0,1
South Carolina,Charleston,0.8694444444444445,0.11666666666666667,0.008333333333333333,0.005555555555555556,0.0,0.0,0.8393351800554016,0.15789473684210525,0.002770083102493075,0.0,0.0,0.0,0.0,1.0,1
South Carolina,Chesterfield,0.8342696629213483,0.16292134831460675,0.0028089887640449437,0.0,0.0,0.0,0.8994413407821229,0.09776536312849161,0.002793296089385475,0.0,0.0,0.0,1.0,1.0,0
South Carolina,Greenville,0.726775956284153,0.2568306010928962,0.01092896174863388,0.00546448087431694,0.0,0.0,0.7205479452054795,0.27945205479452057,0.0,0.0,0.0,0.0,1.0,1.0,1
South Carolina,Lexington,0.8121546961325967,0.18232044198895028,0.0,0.0055248618784530384,0.0,0.0,0.8259668508287292,0.17403314917127072,0.0,0.0,0.0,0.0,0.0,0.0,1
South Carolina,Oconee,0.8950276243093923,0.09944751381215469,0.0055248618784530384,0.0,0.0,0.0,0.9146005509641874,0.08539944903581267,0.0,0.0,0.0,0.0,1.0,1.0,1
South Carolina,Richland,0.7486338797814208,0.23770491803278687,0.00819672131147541,0.00546448087431694,0.0,0.0,0.821917808219178,0.1726027397260274,0.005479452054794521,0.0,0.0,0.0,1.0,1.0,0
South Carolina,Spartanburg,0.6837606837606838,0.31054131054131057,0.005698005698005698,0.0,0.0,0.0,0.7720797720797721,0.22507122507122507,0.002849002849002849,0.0,0.0,0.0,0.0,1.0,1
South Dakota,Brookings,0.936986301369863,0.06027397260273973,0.0027397260273972603,0.0,0.0,0.0,0.9041095890410958,0.0958904109589041,0.0,0.0,0.0,0.0,1.0,1.0,0
South Dakota,Codington,0.9153005464480874,0.08469945355191257,0.0,0.0,0.0,0.0,0.9038461538461539,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,1
South Dakota,Custer,0.9398907103825137,0.060109289617486336,0.0,0.0,0.0,0.0,0.8567493112947658,0.1349862258953168,0.005509641873278237,0.0027548209366391185,0.0,0.0,1.0,1.0,1
South Dakota,Hughes,0.9857954545454546,0.014204545454545454,0.0,0.0,0.0,0.0,0.9803370786516854,0.019662921348314606,0.0,0.0,0.0,0.0,0.0,0.0,1
South Dakota,Jackson,0.9560439560439561,0.04395604395604396,0.0,0.0,0.0,0.0,0.8712328767123287,0.1232876712328767,0.005479452054794521,0.0,0.0,0.0,1.0,1.0,1
South Dakota,Meade,0.9672131147540983,0.03278688524590164,0.0,0.0,0.0,0.0,0.989041095890411,0.010958904109589041,0.0,0.0,0.0,0.0,1.0,1.0,1
South Dakota,Minnehaha,0.8524590163934426,0.14207650273224043,0.00546448087431694,0.0,0.0,0.0,0.8712328767123287,0.12876712328767123,0.0,0.0,0.0,0.0,1.0,1.0,0
South Dakota,Pennington,0.8442622950819673,0.15300546448087432,0.00273224043715847,0.0,0.0,0.0,0.8356164383561644,0.1506849315068493,0.010958904109589041,0.0027397260273972603,0.0,0.0,0.0,0.0,0
South Dakota,Union,0.8852459016393442,0.1092896174863388,0.00546448087431694,0.0,0.0,0.0,0.8547945205479452,0.14520547945205478,0.0,0.0,0.0,0.0,1.0,1.0,0
Tennessee,Anderson,0.8913649025069638,0.10863509749303621,0.0,0.0,0.0,0.0,0.9148351648351648,0.08516483516483517,0.0,0.0,0.0,0.0,1.0,1.0,1
Tennessee,Blount,0.8060109289617486,0.17759562841530055,0.01092896174863388,0.00546448087431694,0.0,0.0,0.736986301369863,0.2602739726027397,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Tennessee,Davidson,0.680327868852459,0.30601092896174864,0.01092896174863388,0.0,0.00273224043715847,0.0,0.6547945205479452,0.3424657534246575,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Tennessee,DeKalb,0.9401709401709402,0.05982905982905983,0.0,0.0,0.0,0.0,0.9614325068870524,0.03856749311294766,0.0,0.0,0.0,0.0,1.0,1.0,1
Tennessee,Knox,0.6475409836065574,0.3333333333333333,0.01092896174863388,0.00819672131147541,0.0,0.0,0.8310249307479224,0.16897506925207756,0.0,0.0,0.0,0.0,1.0,1.0,0
Tennessee,Sevier,0.8296089385474861,0.16201117318435754,0.008379888268156424,0.0,0.0,0.0,0.8269230769230769,0.17307692307692307,0.0,0.0,0.0,0.0,1.0,1.0,0
Tennessee,Shelby,0.7540983606557377,0.22950819672131148,0.01639344262295082,0.0,0.0,0.0,0.7780821917808219,0.21095890410958903,0.00821917808219178,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Tennessee,Sullivan,0.6420765027322405,0.2896174863387978,0.06557377049180328,0.00273224043715847,0.0,0.0,0.5726027397260274,0.3780821917808219,0.04657534246575343,0.0027397260273972603,0.0,0.0,1.0,0.0,0
Texas,Bell,0.9068493150684932,0.09315068493150686,0.0,0.0,0.0,0.0,0.8301369863013699,0.15616438356164383,0.0136986301369863,0.0,0.0,0.0,1.0,1.0,0
Texas,Bexar,0.73224043715847,0.25136612021857924,0.01366120218579235,0.00273224043715847,0.0,0.0,0.7237569060773481,0.2596685082872928,0.011049723756906077,0.0055248618784530384,0.0,0.0,1.0,1.0,0
Texas,Brazoria,0.855191256830601,0.1366120218579235,0.00819672131147541,0.0,0.0,0.0,0.8571428571428571,0.12324929971988796,0.01680672268907563,0.0028011204481792717,0.0,0.0,1.0,1.0,0
Texas,Brewster,0.8941504178272981,0.10584958217270195,0.0,0.0,0.0,0.0,0.8646408839779005,0.13535911602209943,0.0,0.0,0.0,0.0,1.0,1.0,1
Texas,Cameron,0.7568306010928961,0.23770491803278687,0.00546448087431694,0.0,0.0,0.0,0.8383561643835616,0.16164383561643836,0.0,0.0,0.0,0.0,0.0,1.0,1
Texas,Collin,0.8760330578512396,0.11294765840220386,0.011019283746556474,0.0,0.0,0.0,0.8622589531680441,0.1184573002754821,0.01928374655647383,0.0,0.0,0.0,1.0,1.0,0
Texas,Dallas,0.7213114754098361,0.27049180327868855,0.00819672131147541,0.0,0.0,0.0,0.6547945205479452,0.32602739726027397,0.019178082191780823,0.0,0.0,0.0,1.0,1.0,0
Texas,Denton,0.7950819672131147,0.17486338797814208,0.030054644808743168,0.0,0.0,0.0,0.7890410958904109,0.1863013698630137,0.024657534246575342,0.0,0.0,0.0,1.0,1.0,0
Texas,Ector,0.9205479452054794,0.07671232876712329,0.0027397260273972603,0.0,0.0,0.0,0.9628571428571429,0.037142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,1
Texas,El Paso,0.5409836065573771,0.4426229508196721,0.01639344262295082,0.0,0.0,0.0,0.4657534246575342,0.4712328767123288,0.057534246575342465,0.005479452054794521,0.0,0.0,1.0,1.0,0
Texas,Ellis,0.825136612021858,0.17486338797814208,0.0,0.0,0.0,0.0,0.7589041095890411,0.2328767123287671,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,0
Texas,Fayette,0.9307479224376731,0.06925207756232687,0.0,0.0,0.0,0.0,0.9291784702549575,0.0708215297450425,0.0,0.0,0.0,0.0,0.0,0.0,1
Texas,Galveston,0.7841530054644809,0.1994535519125683,0.01639344262295082,0.0,0.0,0.0,0.8061797752808989,0.17696629213483145,0.016853932584269662,0.0,0.0,0.0,1.0,1.0,0
Texas,Gregg,0.9098360655737705,0.09016393442622951,0.0,0.0,0.0,0.0,0.9230769230769231,0.07417582417582418,0.0027472527472527475,0.0,0.0,0.0,1.0,1.0,1
Texas,Harris,0.5437158469945356,0.4098360655737705,0.04371584699453552,0.00273224043715847,0.0,0.0,0.5671232876712329,0.3780821917808219,0.049315068493150684,0.005479452054794521,0.0,0.0,1.0,0.0,0
Texas,Harrison,0.8961748633879781,0.10382513661202186,0.0,0.0,0.0,0.0,0.8236914600550964,0.1763085399449036,0.0,0.0,0.0,0.0,1.0,1.0,0
Texas,Hidalgo,0.7896174863387978,0.20765027322404372,0.00273224043715847,0.0,0.0,0.0,0.7698630136986301,0.23013698630136986,0.0,0.0,0.0,0.0,1.0,0.0,0
Texas,Hunt,0.9590163934426229,0.040983606557377046,0.0,0.0,0.0,0.0,0.9397260273972603,0.06027397260273973,0.0,0.0,0.0,0.0,1.0,1.0,0
Texas,Jefferson,0.7295081967213115,0.23770491803278687,0.030054644808743168,0.00273224043715847,0.0,0.0,0.6794520547945205,0.29863013698630136,0.021917808219178082,0.0,0.0,0.0,1.0,1.0,0
Texas,Kaufman,0.8989071038251366,0.10109289617486339,0.0,0.0,0.0,0.0,0.8575342465753425,0.13972602739726028,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,1
Texas,Montgomery,0.7650273224043715,0.22404371584699453,0.01092896174863388,0.0,0.0,0.0,0.768595041322314,0.21212121212121213,0.01928374655647383,0.0,0.0,0.0,1.0,1.0,0
Texas,Navarro,0.8278688524590164,0.1721311475409836,0.0,0.0,0.0,0.0,0.7123287671232876,0.27123287671232876,0.0136986301369863,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Texas,Nueces,0.8387978142076503,0.16120218579234974,0.0,0.0,0.0,0.0,0.7815126050420168,0.2184873949579832,0.0,0.0,0.0,0.0,1.0,1.0,1
Texas,Orange,0.907103825136612,0.09016393442622951,0.00273224043715847,0.0,0.0,0.0,0.7859154929577464,0.2,0.014084507042253521,0.0,0.0,0.0,1.0,0.0,0
Texas,Parker,0.9123287671232877,0.08493150684931507,0.0,0.0027397260273972603,0.0,0.0,0.9083333333333333,0.08888888888888889,0.002777777777777778,0.0,0.0,0.0,1.0,1.0,0
Texas,Potter,0.9890710382513661,0.01092896174863388,0.0,0.0,0.0,0.0,0.8465753424657534,0.1178082191780822,0.03561643835616438,0.0,0.0,0.0,0.0,0.0,0
Texas,Smith,0.9398907103825137,0.05737704918032787,0.00273224043715847,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,1.0,0
Texas,Tarrant,0.7459016393442623,0.23224043715846995,0.01912568306010929,0.00273224043715847,0.0,0.0,0.6904109589041096,0.273972602739726,0.03561643835616438,0.0,0.0,0.0,1.0,1.0,0
Texas,Travis,0.7650273224043715,0.23224043715846995,0.00273224043715847,0.0,0.0,0.0,0.7178082191780822,0.27123287671232876,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
Utah,Box Elder,0.7786885245901639,0.2103825136612022,0.01092896174863388,0.0,0.0,0.0,0.6328767123287671,0.336986301369863,0.0273972602739726,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Utah,Cache,0.7786885245901639,0.1994535519125683,0.02185792349726776,0.0,0.0,0.0,0.6958904109589041,0.25753424657534246,0.03561643835616438,0.010958904109589041,0.0,0.0,1.0,1.0,0
Utah,Davis,0.7240437158469946,0.23770491803278687,0.03825136612021858,0.0,0.0,0.0,0.5342465753424658,0.38904109589041097,0.07671232876712329,0.0,0.0,0.0,1.0,1.0,0
Utah,Duchesne,0.7513661202185792,0.226775956284153,0.01366120218579235,0.00819672131147541,0.0,0.0,0.7616438356164383,0.2136986301369863,0.01643835616438356,0.00821917808219178,0.0,0.0,1.0,1.0,0
Utah,Salt Lake,0.5163934426229508,0.4098360655737705,0.06284153005464481,0.01092896174863388,0.0,0.0,0.4712328767123288,0.41643835616438357,0.1095890410958904,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Utah,Tooele,0.7622950819672131,0.2185792349726776,0.01639344262295082,0.00273224043715847,0.0,0.0,0.6493150684931507,0.3041095890410959,0.04657534246575343,0.0,0.0,0.0,1.0,1.0,0
Utah,Uintah,0.680327868852459,0.2896174863387978,0.01092896174863388,0.01366120218579235,0.00546448087431694,0.0,0.6383561643835617,0.3315068493150685,0.00821917808219178,0.01643835616438356,0.005479452054794521,0.0,1.0,1.0,0
Utah,Utah,0.6092896174863388,0.33879781420765026,0.04644808743169399,0.00546448087431694,0.0,0.0,0.5013698630136987,0.4602739726027397,0.030136986301369864,0.00821917808219178,0.0,0.0,1.0,1.0,0
Utah,Washington,0.7814207650273224,0.2185792349726776,0.0,0.0,0.0,0.0,0.7150684931506849,0.2821917808219178,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Utah,Weber,0.6366120218579235,0.3087431693989071,0.0546448087431694,0.0,0.0,0.0,0.5315068493150685,0.4054794520547945,0.057534246575342465,0.005479452054794521,0.0,0.0,1.0,1.0,0
Vermont,Bennington,0.9371584699453552,0.060109289617486336,0.00273224043715847,0.0,0.0,0.0,0.9285714285714286,0.06868131868131869,0.0027472527472527475,0.0,0.0,0.0,1.0,1.0,0
Vermont,Chittenden,0.953551912568306,0.04644808743169399,0.0,0.0,0.0,0.0,0.936986301369863,0.06301369863013699,0.0,0.0,0.0,0.0,1.0,1.0,1
Vermont,Rutland,0.8743169398907104,0.12568306010928962,0.0,0.0,0.0,0.0,0.852054794520548,0.14794520547945206,0.0,0.0,0.0,0.0,1.0,1.0,1
Virginia,Arlington,0.8169398907103825,0.16393442622950818,0.01912568306010929,0.0,0.0,0.0,0.8571428571428571,0.1346153846153846,0.008241758241758242,0.0,0.0,0.0,1.0,1.0,0
Virginia,Charles,0.9368131868131868,0.06043956043956044,0.0027472527472527475,0.0,0.0,0.0,0.9478021978021978,0.0521978021978022,0.0,0.0,0.0,0.0,1.0,1.0,0
Virginia,Fairfax,0.7759562841530054,0.20765027322404372,0.01639344262295082,0.0,0.0,0.0,0.7835616438356164,0.2136986301369863,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Virginia,Hampton City,0.9116022099447514,0.08287292817679558,0.0055248618784530384,0.0,0.0,0.0,0.8904109589041096,0.1095890410958904,0.0,0.0,0.0,0.0,1.0,1.0,1
Virginia,Henrico,0.8379120879120879,0.15384615384615385,0.008241758241758242,0.0,0.0,0.0,0.8465753424657534,0.1506849315068493,0.0,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Virginia,Loudoun,0.8688524590163934,0.1284153005464481,0.00273224043715847,0.0,0.0,0.0,0.8712328767123287,0.12876712328767123,0.0,0.0,0.0,0.0,1.0,1.0,1
Virginia,Madison,0.8975069252077562,0.0997229916897507,0.002770083102493075,0.0,0.0,0.0,0.914364640883978,0.0856353591160221,0.0,0.0,0.0,0.0,1.0,1.0,1
Virginia,Norfolk City,0.9861878453038674,0.013812154696132596,0.0,0.0,0.0,0.0,0.9834254143646409,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,1
Virginia,Richmond City,0.8314917127071824,0.1685082872928177,0.0,0.0,0.0,0.0,0.9041095890410958,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,1
Virginia,Roanoke,0.8712328767123287,0.12876712328767123,0.0,0.0,0.0,0.0,0.8958904109589041,0.10410958904109589,0.0,0.0,0.0,0.0,1.0,1.0,1
Virginia,Rockingham,0.912568306010929,0.08469945355191257,0.00273224043715847,0.0,0.0,0.0,0.9287671232876712,0.07123287671232877,0.0,0.0,0.0,0.0,1.0,1.0,1
Washington,Benton,0.8879781420765027,0.10655737704918032,0.00546448087431694,0.0,0.0,0.0,0.7479452054794521,0.2136986301369863,0.024657534246575342,0.0136986301369863,0.0,0.0,0.0,0.0,0
Washington,Chelan,0.9016393442622951,0.09836065573770492,0.0,0.0,0.0,0.0,0.7726027397260274,0.16986301369863013,0.024657534246575342,0.024657534246575342,0.00821917808219178,0.0,0.0,0.0,1
Washington,Clallam,0.8961748633879781,0.10382513661202186,0.0,0.0,0.0,0.0,0.8027397260273973,0.17534246575342466,0.010958904109589041,0.010958904109589041,0.0,0.0,1.0,1.0,1
Washington,Clark,0.8961748633879781,0.10382513661202186,0.0,0.0,0.0,0.0,0.7972602739726027,0.18082191780821918,0.0136986301369863,0.00821917808219178,0.0,0.0,0.0,0.0,0
Washington,Cowlitz,0.9586776859504132,0.04132231404958678,0.0,0.0,0.0,0.0,0.8931506849315068,0.10136986301369863,0.0027397260273972603,0.0027397260273972603,0.0,0.0,0.0,0.0,1
Washington,Grant,0.9695290858725761,0.030470914127423823,0.0,0.0,0.0,0.0,0.8602739726027397,0.11232876712328767,0.010958904109589041,0.01643835616438356,0.0,0.0,0.0,0.0,1
Washington,Grays Harbor,0.9752747252747253,0.024725274725274724,0.0,0.0,0.0,0.0,0.9424657534246575,0.049315068493150684,0.005479452054794521,0.0027397260273972603,0.0,0.0,0.0,0.0,1
Washington,Jefferson,0.9885057471264368,0.011494252873563218,0.0,0.0,0.0,0.0,0.9534246575342465,0.043835616438356165,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,1
Washington,King,0.8497267759562842,0.15027322404371585,0.0,0.0,0.0,0.0,0.726027397260274,0.22465753424657534,0.0273972602739726,0.019178082191780823,0.0027397260273972603,0.0,0.0,0.0,0
Washington,Kitsap,0.9971988795518207,0.0028011204481792717,0.0,0.0,0.0,0.0,0.95,0.03611111111111111,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,1
Washington,Kittitas,0.8469945355191257,0.1366120218579235,0.01639344262295082,0.0,0.0,0.0,0.7718309859154929,0.18309859154929578,0.030985915492957747,0.008450704225352112,0.005633802816901409,0.0,0.0,0.0,1
Washington,Lewis,0.9699453551912568,0.030054644808743168,0.0,0.0,0.0,0.0,0.8958904109589041,0.0958904109589041,0.0027397260273972603,0.005479452054794521,0.0,0.0,0.0,0.0,1
Washington,Mason,0.9617486338797814,0.03825136612021858,0.0,0.0,0.0,0.0,0.8953168044077136,0.09917355371900827,0.0027548209366391185,0.0027548209366391185,0.0,0.0,0.0,0.0,1
Washington,Okanogan,0.7021857923497268,0.2923497267759563,0.00546448087431694,0.0,0.0,0.0,0.6,0.35342465753424657,0.005479452054794521,0.038356164383561646,0.0027397260273972603,0.0,0.0,0.0,0
Washington,Pierce,0.855191256830601,0.14207650273224043,0.0,0.00273224043715847,0.0,0.0,0.7671232876712328,0.19726027397260273,0.01643835616438356,0.019178082191780823,0.0,0.0,1.0,1.0,1
Washington,Skagit,0.9672131147540983,0.03278688524590164,0.0,0.0,0.0,0.0,0.9561643835616438,0.043835616438356165,0.0,0.0,0.0,0.0,1.0,1.0,0
Washington,Snohomish,0.8661202185792349,0.12568306010928962,0.00819672131147541,0.0,0.0,0.0,0.7506849315068493,0.2054794520547945,0.03561643835616438,0.00821917808219178,0.0,0.0,0.0,0.0,1
